nombre,temporada,club,entrenador,edad,posicion_normalizada,tipo_suceso,tipo_operacion,origen_desarrollo,partidos,minutos,goles,xg,goles_por_90,xg_por_90,valor_mercado,valor_llegada,valor_salida,revalorizacion_absoluta,revalorizacion_porcentual,revalorizacion_positiva,tiene_wyscout,club_pos_jugadores_sub23,club_pos_minutos_sub23,club_pos_goles_sub23,club_pos_xg_sub23,club_pos_pct_minutos,club_total_jugadores_sub23,club_total_minutos_sub23,club_total_goles_sub23,coach_total_jugadores_sub23,coach_total_minutos_sub23,coach_pos_minutos_sub23,demand_total_altas,demand_cesiones,demand_traspasos,demand_sub23,demand_recent,demand_score
Juan Carlos Arana,2023-24,Racing Santander,,23.0,Delantero,cesion,cesion,Segunda Division,38.0,2662.0,13.0,12.36,0.44,0.42,500000.0,500000.0,2000000.0,1500000.0,300.0,1,True,3.0,3037.0,15.0,13.06,9.41,19.0,32268.0,37.0,0.0,0.0,0.0,15,7,2,8,7,90.55
Lago Júnior,2023-24,Racing Santander,,32.0,Extremo,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,900000.0,200000.0,-700000.0,-77.78,0,False,1.0,42.0,0.0,0.2,0.13,19.0,32268.0,37.0,0.0,0.0,0.0,9,3,0,4,2,60.73
Manu Hernando,2023-24,Racing Santander,,25.0,Central,traspaso,traspaso,Segunda Division,40.0,3946.0,3.0,1.58,0.07,0.04,700000.0,,,,,0,True,4.0,5649.0,4.0,8.28,17.51,19.0,32268.0,37.0,0.0,0.0,0.0,12,2,1,7,7,81.87
Mario García,2023-24,Racing Santander,,20.0,Lateral,sub23_wyscout,otro,Otra categoria España,21.0,1516.0,0.0,0.28,0.0,0.02,500000.0,,,,,0,True,2.0,8891.0,4.0,5.95,27.55,19.0,32268.0,37.0,0.0,0.0,0.0,9,0,0,6,5,62.82
Roko Baturina,2023-24,Racing Santander,,23.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,,,,,0,False,3.0,3037.0,15.0,13.06,9.41,19.0,32268.0,37.0,0.0,0.0,0.0,15,7,2,8,7,90.55
Yeray Cabanzón,2023-24,Racing Santander,,20.0,Extremo,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,500000.0,200000.0,66.67,1,False,1.0,42.0,0.0,0.2,0.13,19.0,32268.0,37.0,0.0,0.0,0.0,9,3,0,4,2,60.73
Alemão,2023-24,Real Oviedo,Luis Carrión,25.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,0.0,8,4,1,1,2,51.28
Jaime Seoane,2023-24,Real Oviedo,Luis Carrión,26.0,Centrocampista,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,2758.0,16,6,1,8,5,81.16
Jonathan Dubasin,2023-24,Real Oviedo,Luis Carrión,23.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0,False,1.0,2721.0,1.0,3.62,49.81,1.0,5463.0,5.0,2.0,5479.0,2721.0,11,6,2,6,3,69.73
Leo Román,2023-24,Real Oviedo,Luis Carrión,22.0,Portero,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,1800000.0,1500000.0,500.0,1,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,0.0,4,1,0,1,1,28.26
Mario Hernández,2023-24,Real Oviedo,Luis Carrión,24.0,Lateral,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,600000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,0.0,12,3,2,5,3,66.69
Masca,2023-24,Real Oviedo,Luis Carrión,23.0,Extremo,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,800000.0,600000.0,300.0,1,False,1.0,2721.0,1.0,3.62,49.81,1.0,5463.0,5.0,2.0,5479.0,2721.0,11,6,2,6,3,69.73
Paulino De La Fuente,2023-24,Real Oviedo,Luis Carrión,26.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,1600000.0,100000.0,6.67,1,False,1.0,2721.0,1.0,3.62,49.81,1.0,5463.0,5.0,2.0,5479.0,2721.0,11,6,2,6,3,69.73
Romario Ibarra,2023-24,Real Oviedo,Luis Carrión,28.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,1800000.0,1800000.0,0.0,0.0,0,False,1.0,2721.0,1.0,3.62,49.81,1.0,5463.0,5.0,2.0,5479.0,2721.0,11,6,2,6,3,69.73
Santi Cazorla,2023-24,Real Oviedo,Luis Carrión,38.0,Mediapunta,libre,libre,Extranjero,25.0,1127.0,0.0,0.38,0.0,0.03,500000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,0.0,6,2,0,2,1,42.55
Santiago Colombatto,2023-24,Real Oviedo,Luis Carrión,26.0,Centrocampista,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,2758.0,16,6,1,8,5,81.16
Santiago Homenchenko,2023-24,Real Oviedo,Luis Carrión,20.0,Centrocampista,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,2758.0,16,6,1,8,5,81.16
Sebas Moyano,2023-24,Real Oviedo,Luis Carrión,26.0,Extremo,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,,,,,0,False,1.0,2721.0,1.0,3.62,49.81,1.0,5463.0,5.0,2.0,5479.0,2721.0,11,6,2,6,3,69.73
Álex Cardero,2023-24,Real Oviedo,Luis Carrión,19.0,Mediapunta,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,200000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,0.0,6,2,0,2,1,42.55
Álex Millán,2023-24,Real Oviedo,Luis Carrión,23.0,Delantero,libre,libre,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,800000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,1.0,5463.0,5.0,2.0,5479.0,0.0,8,4,1,1,2,51.28
Amath Ndiaye,2023-24,Real Valladolid CF,Paulo Pezzolano,27.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,,,,,0,False,3.0,3556.0,6.0,6.35,16.11,20.0,22067.0,18.0,7.0,4322.0,851.0,14,9,0,10,4,82.47
André Ferreira,2023-24,Real Valladolid CF,Paulo Pezzolano,27.0,Portero,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,700000.0,-100000.0,-12.5,0,False,1.0,2576.0,0.0,0.09,11.67,20.0,22067.0,18.0,7.0,4322.0,1416.0,5,3,0,2,2,49.41
Cyle Larin,2023-24,Real Valladolid CF,Paulo Pezzolano,28.0,Delantero,traspaso,traspaso,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,8000000.0,8000000.0,0.0,0.0,0,False,7.0,2905.0,9.0,9.19,13.16,20.0,22067.0,18.0,7.0,4322.0,15.0,14,1,2,8,8,79.19
César Tárrega,2023-24,Real Valladolid CF,Paulo Pezzolano,21.0,Central,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,,,,,0,False,3.0,6995.0,1.0,2.13,31.7,20.0,22067.0,18.0,7.0,4322.0,2024.0,11,4,1,7,4,78.3
César De La Hoz,2023-24,Real Valladolid CF,Paulo Pezzolano,31.0,Centrocampista,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,20.0,22067.0,18.0,7.0,4322.0,0.0,10,3,0,6,6,76.13
David Torres,2023-24,Real Valladolid CF,Paulo Pezzolano,20.0,Central,sub23_wyscout,otro,Cantera / Filial,24.0,2024.0,0.0,0.33,0.0,0.01,50000.0,,,,,0,True,3.0,6995.0,1.0,2.13,31.7,20.0,22067.0,18.0,7.0,4322.0,2024.0,11,4,1,7,4,78.3
Enzo Boyomo,2023-24,Real Valladolid CF,Paulo Pezzolano,21.0,Central,traspaso,traspaso,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,,,,,0,False,3.0,6995.0,1.0,2.13,31.7,20.0,22067.0,18.0,7.0,4322.0,2024.0,11,4,1,7,4,78.3
Gustavo Henrique,2023-24,Real Valladolid CF,Paulo Pezzolano,30.0,Central,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,1800000.0,1400000.0,-400000.0,-22.22,0,False,3.0,6995.0,1.0,2.13,31.7,20.0,22067.0,18.0,7.0,4322.0,2024.0,11,4,1,7,4,78.3
John Victor,2023-24,Real Valladolid CF,Paulo Pezzolano,27.0,Portero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,800000.0,-200000.0,-20.0,0,False,1.0,2576.0,0.0,0.09,11.67,20.0,22067.0,18.0,7.0,4322.0,1416.0,5,3,0,2,2,49.41
Joni Montiel,2023-24,Real Valladolid CF,Paulo Pezzolano,24.0,Mediapunta,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,20.0,22067.0,18.0,7.0,4322.0,0.0,3,1,0,1,1,25.64
Lucas Oliveira,2023-24,Real Valladolid CF,Paulo Pezzolano,27.0,Central,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,,,,,0,False,3.0,6995.0,1.0,2.13,31.7,20.0,22067.0,18.0,7.0,4322.0,2024.0,11,4,1,7,4,78.3
Mamadou Sylla,2023-24,Real Valladolid CF,Paulo Pezzolano,29.0,Delantero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1200000.0,200000.0,20.0,1,False,7.0,2905.0,9.0,9.19,13.16,20.0,22067.0,18.0,7.0,4322.0,15.0,14,1,2,8,8,79.19
Marcos André,2023-24,Real Valladolid CF,Paulo Pezzolano,26.0,Delantero,traspaso,traspaso,Primera Division,16.0,629.0,3.0,1.98,0.43,0.28,2500000.0,2500000.0,3500000.0,1000000.0,40.0,1,True,7.0,2905.0,9.0,9.19,13.16,20.0,22067.0,18.0,7.0,4322.0,15.0,14,1,2,8,8,79.19
Raúl Moro,2023-24,Real Valladolid CF,Paulo Pezzolano,20.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,2500000.0,7500000.0,5000000.0,200.0,1,False,3.0,3556.0,6.0,6.35,16.11,20.0,22067.0,18.0,7.0,4322.0,851.0,14,9,0,10,4,82.47
Stanko Juric,2023-24,Real Valladolid CF,Paulo Pezzolano,27.0,Centrocampista,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,20.0,22067.0,18.0,7.0,4322.0,0.0,10,3,0,6,6,76.13
Stipe Biuk,2023-24,Real Valladolid CF,Paulo Pezzolano,21.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,,,,,0,False,3.0,3556.0,6.0,6.35,16.11,20.0,22067.0,18.0,7.0,4322.0,851.0,14,9,0,10,4,82.47
Tunde Akinsola,2023-24,Real Valladolid CF,Paulo Pezzolano,20.0,Extremo,otro,otro,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,100000.0,50000.0,100.0,1,False,3.0,3556.0,6.0,6.35,16.11,20.0,22067.0,18.0,7.0,4322.0,851.0,14,9,0,10,4,82.47
Víctor Meseguer,2023-24,Real Valladolid CF,Paulo Pezzolano,24.0,Centrocampista,cesion,cesion,Primera Division,33.0,2319.0,6.0,3.64,0.23,0.14,1200000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,20.0,22067.0,18.0,7.0,4322.0,0.0,10,3,0,6,6,76.13
Álvaro Negredo,2023-24,Real Valladolid CF,Paulo Pezzolano,38.0,Delantero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,7.0,2905.0,9.0,9.19,13.16,20.0,22067.0,18.0,7.0,4322.0,15.0,14,1,2,8,8,79.19
Akim Zedadka,2023-24,Real Zaragoza,Víctor Fernández,28.0,Lateral,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,0.0,0.0,0,False,5.0,4384.0,0.0,1.27,39.35,14.0,11140.0,2.0,7.0,1262.0,941.0,15,4,1,8,7,88.28
Andrés Borge,2023-24,Real Zaragoza,Víctor Fernández,21.0,Lateral,sub23_wyscout,otro,Otra categoria España,11.0,848.0,0.0,0.0,0.0,0.0,50000.0,50000.0,300000.0,250000.0,500.0,1,True,5.0,4384.0,0.0,1.27,39.35,14.0,11140.0,2.0,7.0,1262.0,941.0,15,4,1,8,7,88.28
Dani Rebollo,2023-24,Real Zaragoza,Víctor Fernández,23.0,Portero,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,200000.0,100000.0,100.0,1,False,1.0,50.0,0.0,0.0,0.45,14.0,11140.0,2.0,7.0,1262.0,0.0,6,3,0,1,3,48.3
Edgar Badia,2023-24,Real Zaragoza,Víctor Fernández,31.0,Portero,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,1400000.0,-600000.0,-30.0,0,False,1.0,50.0,0.0,0.0,0.45,14.0,11140.0,2.0,7.0,1262.0,0.0,6,3,0,1,3,48.3
Gaëtan Poussin,2023-24,Real Zaragoza,Víctor Fernández,24.0,Portero,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,1800000.0,800000.0,-1000000.0,-55.56,0,False,1.0,50.0,0.0,0.0,0.45,14.0,11140.0,2.0,7.0,1262.0,0.0,6,3,0,1,3,48.3
Germán Valera,2023-24,Real Zaragoza,Víctor Fernández,21.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,2000000.0,500000.0,33.33,1,False,3.0,2223.0,1.0,5.74,19.96,14.0,11140.0,2.0,7.0,1262.0,0.0,18,9,0,12,10,94.92
Guillem Naranjo,2023-24,Real Zaragoza,Víctor Fernández,23.0,Delantero,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,150000.0,-50000.0,-25.0,0,False,1.0,204.0,0.0,0.76,1.83,14.0,11140.0,2.0,7.0,1262.0,57.0,16,6,1,5,6,83.67
Maikel Mesa,2023-24,Real Zaragoza,Víctor Fernández,32.0,Mediapunta,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,700000.0,-100000.0,-12.5,0,False,0.0,0.0,0.0,0.0,0.0,14.0,11140.0,2.0,7.0,1262.0,0.0,6,1,0,3,3,48.75
Manu Vallejo,2023-24,Real Zaragoza,Víctor Fernández,26.0,Delantero,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,2400000.0,2400000.0,1500000.0,-900000.0,-37.5,0,False,1.0,204.0,0.0,0.76,1.83,14.0,11140.0,2.0,7.0,1262.0,57.0,16,6,1,5,6,83.67
Marcos Luna,2023-24,Real Zaragoza,Víctor Fernández,20.0,Lateral,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,150000.0,500000.0,350000.0,233.33,1,False,5.0,4384.0,0.0,1.27,39.35,14.0,11140.0,2.0,7.0,1262.0,941.0,15,4,1,8,7,88.28
Quentin Lecoeuche,2023-24,Real Zaragoza,Víctor Fernández,29.0,Centrocampista,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,600000.0,-200000.0,-25.0,0,False,0.0,0.0,0.0,0.0,0.0,14.0,11140.0,2.0,7.0,1262.0,264.0,19,4,1,8,11,91.33
Raúl Guti,2023-24,Real Zaragoza,Víctor Fernández,27.0,Centrocampista,cesion,cesion,Primera Division,12.0,517.0,0.0,0.94,0.0,0.16,1800000.0,1800000.0,1500000.0,-300000.0,-16.67,0,True,0.0,0.0,0.0,0.0,0.0,14.0,11140.0,2.0,7.0,1262.0,264.0,19,4,1,8,11,91.33
Santiago Mouriño,2023-24,Real Zaragoza,Víctor Fernández,21.0,Lateral,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,1200000.0,700000.0,140.0,1,False,5.0,4384.0,0.0,1.27,39.35,14.0,11140.0,2.0,7.0,1262.0,941.0,15,4,1,8,7,88.28
Sergi Enrich,2023-24,Real Zaragoza,Víctor Fernández,33.0,Delantero,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,1200000.0,250000.0,-950000.0,-79.17,0,False,1.0,204.0,0.0,0.76,1.83,14.0,11140.0,2.0,7.0,1262.0,57.0,16,6,1,5,6,83.67
Sinan Bakış,2023-24,Real Zaragoza,Víctor Fernández,29.0,Delantero,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,1200000.0,-800000.0,-40.0,0,False,1.0,204.0,0.0,0.76,1.83,14.0,11140.0,2.0,7.0,1262.0,57.0,16,6,1,5,6,83.67
Toni Moya,2023-24,Real Zaragoza,Víctor Fernández,25.0,Centrocampista,libre,libre,Primera Division,36.0,2845.0,1.0,1.84,0.03,0.06,1500000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,14.0,11140.0,2.0,7.0,1262.0,264.0,19,4,1,8,11,91.33
Víctor Mollejo,2023-24,Real Zaragoza,Víctor Fernández,22.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,,,,,0,False,3.0,2223.0,1.0,5.74,19.96,14.0,11140.0,2.0,7.0,1262.0,0.0,18,9,0,12,10,94.92
Cosimo Da Graça,2023-24,SD Amorebieta,,21.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,500000.0,-300000.0,-37.5,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,2,0,37.61
Daniel Lasure,2023-24,SD Amorebieta,,29.0,Lateral,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,2,0,26.5
Erik Morán,2023-24,SD Amorebieta,,32.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0,2,0,48.41
Félix Garreta,2023-24,SD Amorebieta,,19.0,Central,cesion,cesion,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3,0,40.59
Iker Unzueta,2023-24,SD Amorebieta,,25.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,2,0,37.61
Javi Avilés,2023-24,SD Amorebieta,,26.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,300000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0,2,0,42.58
Javi Eraso,2023-24,SD Amorebieta,,33.0,Centrocampista,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0,2,0,48.41
Jon Morcillo,2023-24,SD Amorebieta,,24.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0,2,0,42.58
Jorge Yriarte,2023-24,SD Amorebieta,,23.0,Centrocampista,cesion,cesion,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,250000.0,-50000.0,-16.67,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0,2,0,48.41
Josep Gayá,2023-24,SD Amorebieta,,23.0,Central,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3,0,40.59
Jürgen Locadia,2023-24,SD Amorebieta,,30.0,Delantero,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,2,0,37.61
Luis Quintero,2023-24,SD Amorebieta,,18.0,Extremo,cesion,cesion,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200000.0,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0,2,0,42.58
Manu Hernando,2023-24,SD Amorebieta,,24.0,Central,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,650000.0,650000.0,700000.0,50000.0,7.69,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3,0,40.59
Pablo Campos,2023-24,SD Amorebieta,,21.0,Portero,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,18.51
Unai Bustinza,2023-24,SD Amorebieta,,31.0,Central,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,3,0,40.59
Àlex Carbonell,2023-24,SD Amorebieta,,25.0,Centrocampista,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0,2,0,48.41
Álvaro Núñez,2023-24,SD Amorebieta,,23.0,Lateral,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,2,0,26.5
Ángel Troncho,2023-24,SD Amorebieta,,21.0,Extremo,cesion,cesion,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0,2,0,42.58
Cristian Gutiérrez,2023-24,SD Eibar,Gaizka Garitano,22.0,Lateral,traspaso,traspaso,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,1200000.0,900000.0,300.0,1,False,2.0,4659.0,0.0,0.92,33.6,8.0,13865.0,9.0,8.0,13865.0,4659.0,12,2,1,7,6,78.22
Konrad De La Fuente,2023-24,SD Eibar,Gaizka Garitano,22.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,2500000.0,800000.0,-1700000.0,-68.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,9,2,1,3,4,59.25
Mario Soriano,2023-24,SD Eibar,Gaizka Garitano,21.0,Mediapunta,cesion,cesion,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,1800000.0,1200000.0,200.0,1,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,11,2,1,6,7,79.41
Peru Nolaskoain,2023-24,SD Eibar,Gaizka Garitano,25.0,Centrocampista,libre,libre,Primera Division,18.0,1287.0,2.0,0.27,0.14,0.02,1000000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,9206.0,11,2,2,5,4,72.47
Sergio León,2023-24,SD Eibar,Gaizka Garitano,35.0,Delantero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,800000.0,-700000.0,-46.67,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,13,3,2,4,3,66.49
Stefan Simic,2023-24,SD Eibar,Gaizka Garitano,28.0,Central,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,300000.0,-100000.0,-25.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,12,2,0,2,5,63.7
Unai Vencedor,2023-24,SD Eibar,Gaizka Garitano,22.0,Centrocampista,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,9000000.0,2200000.0,-6800000.0,-75.56,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,9206.0,11,2,2,5,4,72.47
Yacine Qasmi,2023-24,SD Eibar,Gaizka Garitano,32.0,Delantero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,300000.0,-300000.0,-50.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,13865.0,9.0,8.0,13865.0,0.0,13,3,2,4,3,66.49
Carlos Gutiérrez,2023-24,SD Huesca,Antonio Hidalgo,32.0,Central,libre,libre,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,100000.0,-200000.0,-66.67,0,False,2.0,2668.0,3.0,1.72,23.89,12.0,11168.0,16.0,4.0,661.0,176.0,13,3,1,8,7,84.72
Diego Aznar,2023-24,SD Huesca,Antonio Hidalgo,19.0,Delantero,sub23_wyscout,otro,Cantera / Filial,2.0,38.0,0.0,0.0,0.0,0.0,0.0,,100000.0,,,0,True,2.0,1795.0,5.0,4.98,16.07,12.0,11168.0,16.0,4.0,661.0,54.0,18,6,2,9,7,90.69
Elady Zorrilla,2023-24,SD Huesca,Antonio Hidalgo,33.0,Extremo,cesion,cesion,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,500000.0,-100000.0,-16.67,0,False,3.0,2152.0,2.0,2.84,19.27,12.0,11168.0,16.0,4.0,661.0,296.0,14,3,1,7,5,79.29
