temporada,categoria,jugador,equipo,posicion_wyscout,posicion_primaria,posicion_normalizada,edad,pais_nacimiento,pasaporte,pie,altura,peso,valor_mercado,vencimiento_contrato,partidos_jugados,minutos_jugados,goles,xg,cesion,_match_key
2022-23,med,Alassan,CD Tenerife,"LW, RW",LW,Extremo,23.0,Spain,"Spain, Guinea-Bissau",derecho,177,63,0,2026-06-30,4,75,0,0.0,False,alassan|cd tenerife|2022-23
2021-22,att,Isra García,Linares Deportivo,CF,CF,Delantero,21.0,Spain,Spain,,182,68,0,2026-06-30,4,74,0,0.13,False,isra garcia|linares deportivo|2021-22
2025-26,med,A. Adjabeng,Real Sociedad B,RW,RW,Extremo,19.0,Ghana,Ghana,unknown,0,0,0,,3,74,0,0.0,False,a adjabeng|real sociedad b|2025-26
2024-25,def,Adrián Pérez,Ourense CF,"CB, LCB",CB,Central,22.0,Spain,Spain,izquierdo,0,0,150000,2026-06-30,2,74,0,0.0,False,adrian perez|ourense cf|2024-25
2023-24,med,Marcos Sánchez,Numancia,"LB, RB",LB,Lateral,22.0,Spain,Spain,derecho,178,70,0,2026-06-30,5,74,0,0.03,False,marcos sanchez|numancia|2023-24
2021-22,med,Ale García,UD Las Palmas,"LAMF, CF, LW",LAMF,Mediapunta,22.0,Spain,Spain,derecho,181,75,250000,2029-06-30,4,74,0,0.0,False,ale garcia|ud las palmas|2021-22
2021-22,med,Antoñito,,"RB, RWB, LWB",RB,Lateral,38.0,Spain,Spain,derecho,175,75,100000,,4,73,0,0.0,False,antonito||2021-22
2023-24,med,Javi López,Sabadell,"LW, RB",LW,Extremo,24.0,Spain,Spain,derecho,183,76,0,,4,73,0,0.0,False,javi lopez|sabadell|2023-24
2025-26,def,Hugo Barrachina,Real Zaragoza,"LCB, LB",LCB,Central,19.0,Spain,Spain,,0,0,0,2027-06-30,2,73,0,0.0,False,hugo barrachina|real zaragoza|2025-26
2025-26,def,A. Yaakobishvili,CD Tenerife,"LCB, CB, RCB",LCB,Central,21.0,Hungary,"Hungary, Georgia",derecho,193,86,0,2028-06-30,3,73,0,0.0,True,a yaakobishvili|cd tenerife|2025-26
2021-22,med,Hugo Vallejo,SD Huesca,"AMF, LW",AMF,Mediapunta,25.0,Spain,Spain,derecho,181,80,500000,2025-06-30,2,72,0,0.06,False,hugo vallejo|sd huesca|2021-22
2025-26,att,R. Zinebi,Recreativo Granada,CF,CF,Delantero,19.0,Spain,Spain,unknown,0,0,0,,2,72,0,0.0,False,r zinebi|recreativo granada|2025-26
2022-23,def,David Rodríguez,CD Tenerife,"RW, CB, RCB",RW,Extremo,25.0,Spain,Spain,derecho,179,70,250000,2028-06-30,4,70,0,0.0,False,david rodriguez|cd tenerife|2022-23
2024-25,def,Álvaro Aceves,Real Valladolid CF,GK,GK,Portero,22.0,Spain,Spain,derecho,190,81,600000,2028-06-30,2,70,0,0.0,False,alvaro aceves|real valladolid cf|2024-25
2025-26,att,W. Agada,Real Zaragoza,CF,CF,Delantero,26.0,Nigeria,Nigeria,derecho,175,75,2500000,2026-06-30,3,70,0,0.09,False,w agada|real zaragoza|2025-26
2025-26,def,S. Imigene,CD Leganés,LCB,LCB,Central,21.0,Mauritania,Mauritania,unknown,0,0,0,2026-06-30,3,69,0,0.0,False,s imigene|cd leganes|2025-26
2023-24,med,Manu Pozo,Torreense,RAMF,RAMF,Mediapunta,24.0,Spain,Spain,izquierdo,168,62,400000,2028-06-30,1,69,0,0.06,False,manu pozo|torreense|2023-24
2025-26,med,M. Jiménez Gambín,Granada CF,"RCMF, AMF",RCMF,Centrocampista,19.0,Spain,Spain,,0,0,0,2028-06-30,3,68,0,0.0,False,m jimenez gambin|granada cf|2025-26
2025-26,med,X. Moreno,Sabadell,"RAMF, RW, LW",RAMF,Mediapunta,21.0,Spain,Spain,izquierdo,0,0,0,2027-06-30,5,67,0,0.06,True,x moreno|sabadell|2025-26
2022-23,med,Sergio Navarro,Arenas Club,"RW, LW",RW,Extremo,25.0,Spain,Spain,derecho,176,69,0,2026-06-30,3,66,0,0.06,False,sergio navarro|arenas club|2022-23
2021-22,def,Daniel Lasure,,LB,LB,Lateral,31.0,Spain,Spain,izquierdo,176,72,200000,,2,66,0,0.02,False,daniel lasure||2021-22
2023-24,med,Miguel Marí,UD Logroñés,"LCMF, RCMF",LCMF,Centrocampista,28.0,Spain,Spain,derecho,185,78,200000,2026-06-30,3,64,0,0.0,False,miguel mari|ud logrones|2023-24
2022-23,att,Alex Sánchez,Ibiza Islas Pitiusas,"RW, CF",RW,Extremo,21.0,Spain,Spain,unknown,0,0,0,,3,63,1,0.35,False,alex sanchez|ibiza islas pitiusas|2022-23
2025-26,att,Sydney Osazuwa,AZ II,"CF, AMF",CF,Delantero,18.0,Spain,"Spain, Nigeria",derecho,193,81,0,2028-06-30,6,63,1,0.17,True,sydney osazuwa|az ii|2025-26
2021-22,med,J. Becerra,Santa Coloma,"CF, RCMF",CF,Delantero,28.0,Colombia,Colombia,derecho,182,76,150000,2026-06-30,5,63,0,0.12,False,j becerra|santa coloma|2021-22
2021-22,med,Álex Claverías,Melilla,RCMF,RCMF,Centrocampista,25.0,Spain,Spain,izquierdo,170,68,0,2026-06-30,1,63,1,0.31,False,alex claverias|melilla|2021-22
2024-25,att,A. Galarza Altuna,Barakaldo,"CF, AMF",CF,Delantero,23.0,Spain,Spain,unknown,0,0,0,2026-06-30,5,63,0,0.13,False,a galarza altuna|barakaldo|2024-25
2021-22,def,David Rodríguez,CD Tenerife,RB,RB,Lateral,25.0,Spain,Spain,derecho,179,70,250000,2028-06-30,1,62,0,0.0,False,david rodriguez|cd tenerife|2021-22
2024-25,med,Carlos Clerc,Real Valladolid CF,LWB,LWB,Lateral,33.0,Spain,Spain,izquierdo,181,72,1200000,2026-06-30,1,62,0,0.0,False,carlos clerc|real valladolid cf|2024-25
2025-26,med,Alejandro Morante,Cultural Leonesa,"LAMF, RW",LAMF,Mediapunta,20.0,Spain,Spain,,0,0,0,,3,61,0,0.03,False,alejandro morante|cultural leonesa|2025-26
2025-26,def,Javi Sánchez,Arouca,"RCB, LCB",RCB,Central,29.0,Spain,Spain,derecho,189,84,1500000,2026-06-30,2,61,0,0.41,False,javi sanchez|arouca|2025-26
2024-25,med,Borislav Ivanov Stankov,SD Ponferradina,"AMF, CF, RAMF",AMF,Mediapunta,24.0,Spain,Spain,derecho,182,0,0,,5,60,0,0.05,False,borislav ivanov stankov|sd ponferradina|2024-25
2021-22,med,Jano,,DMF,DMF,Mediocentro,37.0,Spain,Spain,derecho,187,81,0,,1,60,0,0.0,False,jano||2021-22
2022-23,att,Kuki Zalazar,AD Ceuta FC,"CF, LW",CF,Delantero,27.0,Uruguay,"Uruguay, Spain",izquierdo,177,73,200000,2026-06-30,2,60,0,0.0,False,kuki zalazar|ad ceuta fc|2022-23
2024-25,med,N. Ogbuehi,Kortrijk,"CF, LW",CF,Delantero,22.0,,Nigeria,,0,0,0,2028-06-30,6,60,0,0.06,False,n ogbuehi|kortrijk|2024-25
2025-26,med,Martín Merquelanz,,RAMF,RAMF,Mediapunta,30.0,Spain,Spain,izquierdo,176,72,600000,,1,59,0,0.09,False,martin merquelanz||2025-26
2024-25,def,M. Carrascal,FC Cartagena,"RCB, RAMF",RCB,Central,22.0,Spain,Spain,derecho,178,72,0,2026-06-30,3,59,0,0.0,False,m carrascal|fc cartagena|2024-25
2024-25,att,A. Bassinga,AD Ceuta FC,CF,CF,Delantero,20.0,Côte d'Ivoire,Côte d'Ivoire,,0,0,0,2028-06-30,2,58,0,0.01,True,a bassinga|ad ceuta fc|2024-25
2023-24,med,Lucas Ricoy,UD Sanse,"CF, RCMF, RAMF",CF,Delantero,23.0,Spain,Spain,derecho,0,0,0,2026-06-30,4,58,0,0.31,False,lucas ricoy|ud sanse|2023-24
2023-24,att,L. Dimata,Chongqing Tongliang Long,"CF, LW",CF,Delantero,28.0,Congo DR,"Congo DR, Belgium",derecho,185,77,1800000,2028-05-31,2,58,0,0.0,True,l dimata|chongqing tongliang long|2023-24
2023-24,def,C. Albanis,Gimnàstic Tarragona,"LW, LB, LAMF",LW,Extremo,31.0,Greece,Greece,derecho,187,80,500000,2027-06-30,3,57,0,0.0,True,c albanis|gimnastic tarragona|2023-24
2023-24,med,Pau Sans,Real Zaragoza,"CF, LW, LAMF",CF,Delantero,21.0,Spain,Spain,derecho,177,72,0,2029-06-30,3,57,0,0.26,False,pau sans|real zaragoza|2023-24
2023-24,att,Iker Gil,Real Madrid C,CF,CF,Delantero,20.0,Spain,Spain,,171,0,0,2027-06-30,1,56,0,0.0,False,iker gil|real madrid c|2023-24
2023-24,med,Ethyan González,Muaither,"CF, AMF",CF,Delantero,23.0,Spain,Spain,derecho,185,76,150000,2026-06-30,4,55,0,0.02,False,ethyan gonzalez|muaither|2023-24
2023-24,med,Juan Carlos Sabater,Real Zaragoza,RWB,RWB,Lateral,20.0,Spain,Spain,derecho,0,0,0,2026-06-30,1,54,0,0.05,False,juan carlos sabater|real zaragoza|2023-24
2021-22,att,M. Sylla,Real Valladolid CF,"LWF, CF",LWF,Extremo,30.0,Senegal,"Senegal, Spain",derecho,184,80,1500000,2026-06-30,1,54,0,0.0,False,m sylla|real valladolid cf|2021-22
2022-23,att,Dani Selma,Pontevedra,CF,CF,Delantero,24.0,Spain,Spain,izquierdo,186,77,0,2026-06-30,5,54,0,0.02,False,dani selma|pontevedra|2022-23
2024-25,def,C. Montes,Lokomotiv Moskva,RCB,RCB,Central,28.0,Mexico,Mexico,derecho,195,75,0,2029-06-30,1,53,0,0.05,False,c montes|lokomotiv moskva|2024-25
2022-23,def,L. Miguel,TOP Oss,RB,RB,Lateral,25.0,Netherlands,"Netherlands, Angola",derecho,183,75,0,2028-06-30,2,53,0,0.0,False,l miguel|top oss|2022-23
2023-24,med,D. Abzi,FC Supra,"LB, LWB, LW",LB,Lateral,27.0,Morocco,"Morocco, Canada",izquierdo,185,75,300000,2026-12-31,4,53,0,0.07,False,d abzi|fc supra|2023-24
2022-23,def,Ibrahim Janis,,"LCB, RCB",LCB,Central,26.0,United States,"United States, France",derecho,192,87,0,,1,52,0,0.0,False,ibrahim janis||2022-23
2024-25,att,Álex Oyón,Sporting Gijón,"RCMF, AMF, CF",RCMF,Centrocampista,23.0,Spain,Spain,ambidiestro,171,64,100000,2026-06-30,4,51,0,0.0,False,alex oyon|sporting gijon|2024-25
2023-24,med,Hugo Rama,Athens Kallithea,LW,LW,Extremo,29.0,Spain,Spain,derecho,177,75,400000,2026-06-30,1,51,0,0.04,False,hugo rama|athens kallithea|2023-24
2025-26,def,M. Obón,Real Zaragoza,GK,GK,Portero,23.0,Spain,Spain,unknown,0,0,0,2026-06-30,1,50,0,0.0,False,m obon|real zaragoza|2025-26
2022-23,att,Enol Rodríguez,SD Huesca,CF,CF,Delantero,24.0,Spain,Spain,derecho,187,0,150000,2028-06-30,1,50,0,0.0,False,enol rodriguez|sd huesca|2022-23
2025-26,def,Y. Kembo,UD Ibiza,LCB,LCB,Central,24.0,France,"France, Congo DR",izquierdo,195,82,0,2028-06-30,1,50,0,0.0,True,y kembo|ud ibiza|2025-26
2021-22,med,Unai Veiga,Sámano,RDMF,RDMF,Mediocentro,27.0,Spain,Spain,derecho,189,84,50000,2026-06-30,2,49,0,0.15,False,unai veiga|samano|2021-22
2025-26,att,Diego Aznar,SD Huesca,"LCMF, LWF",LCMF,Centrocampista,22.0,Spain,Spain,derecho,0,0,0,2028-06-30,2,49,0,0.0,False,diego aznar|sd huesca|2025-26
2023-24,att,I. Jeraldino,Unión Española,CF,CF,Delantero,29.0,Chile,"Chile, Italy",derecho,182,79,600000,2027-12-31,3,49,0,0.0,False,i jeraldino|union espanola|2023-24
2024-25,med,Axel Bejarano,Atlético Baleares,"LWF, RWF, AMF",LWF,Extremo,20.0,Spain,Spain,unknown,0,0,0,2027-06-30,3,49,0,0.0,False,axel bejarano|atletico baleares|2024-25
2023-24,def,Marco Esteban,Real Oviedo Vetusta,RCB,RCB,Central,19.0,Spain,Spain,derecho,0,0,0,2028-06-30,1,49,0,0.0,False,marco esteban|real oviedo vetusta|2023-24
2023-24,def,Borja López,Bellinzona,LCB,LCB,Central,31.0,Spain,Spain,izquierdo,191,82,200000,,1,49,0,0.0,False,borja lopez|bellinzona|2023-24
2025-26,med,F. Garcia Moreno,Albacete Balompié,"LCMF, CF",LCMF,Centrocampista,18.0,Spain,Spain,,0,0,0,,2,48,0,0.01,False,f garcia moreno|albacete balompie|2025-26
2021-22,def,J. Moreno,Albacete Balompié,RB,RB,Lateral,25.0,Spain,Spain,derecho,185,83,150000,2027-06-30,1,48,0,0.0,False,j moreno|albacete balompie|2021-22
2022-23,med,Dani Vidal,Rayo Majadahonda,DMF,DMF,Mediocentro,25.0,Spain,Spain,derecho,180,71,150000,2026-06-30,3,48,0,0.0,False,dani vidal|rayo majadahonda|2022-23
2021-22,att,J. Cueto,Real Avilés,CF,CF,Delantero,24.0,Spain,Spain,derecho,182,65,200000,2026-06-30,1,48,0,0.0,False,j cueto|real aviles|2021-22
2021-22,att,Adrián López,,"CF, LCMF",CF,Delantero,36.0,Spain,Spain,derecho,183,73,0,,2,47,0,0.41,False,adrian lopez||2021-22
2024-25,def,Gabriel Palmero,Kuching City,LB,LB,Lateral,24.0,Spain,"Spain, Malaysia",,0,0,0,2026-05-31,1,47,0,0.0,False,gabriel palmero|kuching city|2024-25
2023-24,med,Paco Cortés,Cultural Leonesa,LW,LW,Extremo,18.0,Spain,Spain,unknown,0,0,0,2028-06-30,1,47,0,0.06,True,paco cortes|cultural leonesa|2023-24
2021-22,def,Alvaro Roncal,Rudar Prijedor,RB,RB,Lateral,24.0,Spain,Spain,derecho,171,0,0,2026-06-30,1,47,0,0.05,False,alvaro roncal|rudar prijedor|2021-22
2022-23,def,Raúl Torrente,Dinamo Zagreb,LCB,LCB,Central,24.0,Spain,Spain,izquierdo,193,79,3000000,2028-06-30,2,47,0,0.0,False,raul torrente|dinamo zagreb|2022-23
2023-24,att,Carlos Espí,Levante UD,CF,CF,Delantero,20.0,Spain,Spain,,0,0,0,2028-06-30,2,47,1,0.75,False,carlos espi|levante ud|2023-24
2021-22,med,Álex Blanco,UD Sanse,RW,RW,Extremo,24.0,Spain,Spain,derecho,0,0,0,2026-06-30,1,47,0,0.0,False,alex blanco|ud sanse|2021-22
2021-22,def,Pol Prats,Rayo Majadahonda,"RB, LW",RB,Lateral,26.0,Spain,Spain,derecho,182,78,200000,2026-06-30,2,47,0,0.0,False,pol prats|rayo majadahonda|2021-22
2021-22,med,Víctor Narro,Real Murcia,"RW, LW",RW,Extremo,26.0,Spain,Spain,izquierdo,176,78,250000,2028-06-30,3,46,0,0.13,True,victor narro|real murcia|2021-22
2022-23,med,D. Barro,Austin FC II,"AMF, RDMF",AMF,Mediapunta,23.0,Côte d'Ivoire,Côte d'Ivoire,derecho,0,0,0,2026-12-31,2,46,0,0.0,False,d barro|austin fc ii|2022-23
2021-22,def,Víctor Sanchís,Utebo,RCB,RCB,Central,24.0,Spain,Spain,derecho,0,0,150000,2026-06-30,1,46,0,0.0,False,victor sanchis|utebo|2021-22
2023-24,att,G. Zarfino,Extremadura 1924,CF,CF,Delantero,34.0,Uruguay,"Uruguay, Spain",derecho,185,81,400000,2026-06-30,3,46,0,0.62,False,g zarfino|extremadura 1924|2023-24
2022-23,med,M. Sesè,Atlético Levante,RW,RW,Extremo,23.0,Spain,Spain,derecho,178,67,0,2026-06-30,1,46,0,0.0,False,m sese|atletico levante|2022-23
2025-26,def,Marc Aznar,SD Huesca,RB,RB,Lateral,20.0,Spain,Spain,,0,0,0,,1,45,0,0.47,False,marc aznar|sd huesca|2025-26
2021-22,med,César García,Marino de Luanco,"RW, RAMF, CF",RW,Extremo,26.0,Spain,Spain,derecho,178,74,200000,2026-06-30,3,45,0,0.19,False,cesar garcia|marino de luanco|2021-22
2023-24,med,J. Pérez,Alcorcón U16,"RCMF, RDMF",RCMF,Centrocampista,20.0,Spain,Spain,,172,73,0,,2,44,0,0.0,False,j perez|alcorcon u16|2023-24
2022-23,def,G. De Amores,Millonarios,GK,GK,Portero,31.0,Uruguay,"Uruguay, Italy",derecho,190,76,500000,2027-06-30,1,44,0,0.0,False,g de amores|millonarios|2022-23
2025-26,def,Joaquín Fernández,SD Huesca,"LCB, RCB",LCB,Central,30.0,Spain,Spain,izquierdo,190,73,1500000,2026-06-30,2,43,0,0.06,False,joaquin fernandez|sd huesca|2025-26
2024-25,med,D. Díaz,Racing Santander,"RW, RDMF",RW,Extremo,20.0,Spain,Spain,,173,68,0,2027-06-30,2,42,0,0.2,False,d diaz|racing santander|2024-25
2022-23,att,Dani González,Osasuna Promesas,"CF, LW, AMF",CF,Delantero,23.0,Spain,Spain,izquierdo,189,76,0,2026-06-30,5,42,0,0.0,False,dani gonzalez|osasuna promesas|2022-23
2021-22,med,David Argüelles,Ordino,"LB, LW",LB,Lateral,23.0,Spain,Spain,izquierdo,175,68,50000,2026-06-30,2,41,0,0.0,False,david arguelles|ordino|2021-22
2025-26,att,S. Cortes,Recreativo Granada,"RW, LB, LWF",RW,Extremo,20.0,Spain,Spain,,0,0,0,2029-06-30,3,41,0,0.04,False,s cortes|recreativo granada|2025-26
2025-26,med,Sandro Ramírez,UD Las Palmas,"CF, LCMF",CF,Delantero,30.0,Spain,Spain,derecho,175,72,0,2026-06-30,3,41,1,0.3,False,sandro ramirez|ud las palmas|2025-26
2025-26,med,L. Robertone,Vélez Sarsfield,RAMF,RAMF,Mediapunta,28.0,Argentina,"Argentina, Italy",derecho,169,66,0,2028-06-30,1,40,0,0.0,True,l robertone|velez sarsfield|2025-26
2023-24,med,J. Garrido,Deportivo Alavés,"RCMF, LCMF",RCMF,Centrocampista,22.0,Spain,Spain,,0,0,0,2026-06-30,2,40,0,0.04,False,j garrido|deportivo alaves|2023-24
2023-24,att,Pau Cabanes,Villarreal CF B,CF,CF,Delantero,20.0,Spain,Spain,derecho,179,74,0,2028-06-30,2,40,0,0.17,False,pau cabanes|villarreal cf b|2023-24
2022-23,att,A. Jabbari,Cincinnati,CF,CF,Delantero,26.0,Morocco,Morocco,izquierdo,198,78,500000,2028-12-31,3,40,0,0.12,False,a jabbari|cincinnati|2022-23
2025-26,def,M. Timorán Paz,Córdoba CF,LB,LB,Lateral,19.0,Bolivia,Bolivia,unknown,0,0,0,2026-06-30,1,40,0,0.0,False,m timoran paz|cordoba cf|2025-26
2024-25,med,F. Mimbacas,Juventud,"CF, LDMF",CF,Delantero,23.0,Uruguay,Uruguay,izquierdo,195,0,0,2027-12-31,4,39,0,0.0,False,f mimbacas|juventud|2024-25
2022-23,def,Euse Monzó,,LCB,LCB,Central,25.0,Spain,Spain,izquierdo,188,80,200000,,2,39,0,0.0,False,euse monzo||2022-23
2024-25,def,Iker Martínez,Sporting Gijón,RB,RB,Lateral,21.0,Spain,Spain,unknown,0,0,0,2026-06-30,3,39,0,0.0,False,iker martinez|sporting gijon|2024-25
2024-25,def,Marcos Cuenca,Real Zaragoza,RB,RB,Lateral,22.0,Spain,Spain,derecho,184,75,0,2028-06-30,1,39,0,0.0,False,marcos cuenca|real zaragoza|2024-25
2023-24,med,Dylan Perera,CD Tenerife,AMF,AMF,Mediapunta,21.0,Spain,Spain,izquierdo,173,64,0,2028-06-30,2,39,0,0.0,False,dylan perera|cd tenerife|2023-24
2023-24,med,Marcos Cuenca,Real Zaragoza,"LAMF, LWB, CF",LAMF,Mediapunta,22.0,Spain,Spain,derecho,184,75,0,2028-06-30,4,38,0,0.0,False,marcos cuenca|real zaragoza|2023-24
2023-24,med,Diego Aznar,SD Huesca,"CF, LW",CF,Delantero,22.0,Spain,Spain,derecho,0,0,0,2028-06-30,2,38,0,0.0,False,diego aznar|sd huesca|2023-24
2025-26,med,D. Díaz,Racing Santander,RDMF,RDMF,Mediocentro,21.0,Spain,Spain,,173,68,0,2029-06-30,1,38,0,0.03,False,d diaz|racing santander|2025-26
2022-23,def,Carlos Vigaray,Teruel,RB,RB,Lateral,31.0,Spain,Spain,derecho,185,80,150000,2026-06-30,2,38,0,0.0,False,carlos vigaray|teruel|2022-23
2023-24,med,Lalo Aguilar,CD Leganés,"RB, RCMF, CF",RB,Lateral,23.0,Spain,Spain,derecho,188,82,0,2029-06-30,3,37,0,0.0,False,lalo aguilar|cd leganes|2023-24
2023-24,def,Diogo Verdasca,Kapaz,CB,CB,Central,29.0,Portugal,Portugal,derecho,185,81,200000,2026-06-30,2,37,0,0.0,False,diogo verdasca|kapaz|2023-24
2024-25,med,Dylan Perera,CD Tenerife,"CF, AMF",CF,Delantero,22.0,Spain,Spain,derecho,173,64,0,2028-06-30,2,36,0,0.0,False,dylan perera|cd tenerife|2024-25
2024-25,att,D. Carballo,Real Valladolid CF,"RCMF, LB, RWF",RCMF,Centrocampista,20.0,Spain,Spain,unknown,0,0,0,2027-06-30,3,36,0,0.0,True,d carballo|real valladolid cf|2024-25
2022-23,med,Luis Roldán,Juventud Torremolinos,LCMF,LCMF,Centrocampista,23.0,Spain,Spain,,0,0,0,2027-06-30,1,36,0,0.0,True,luis roldan|juventud torremolinos|2022-23
2024-25,att,F. Sabina Rodriguez,CD Tenerife,CF,CF,Delantero,22.0,Spain,Spain,unknown,0,0,0,2026-06-30,1,36,0,0.0,False,f sabina rodriguez|cd tenerife|2024-25
2022-23,def,B. Ouacharaf,Talavera CF,RB,RB,Lateral,23.0,Spain,"Spain, Morocco",derecho,180,72,50000,2026-06-30,1,36,0,0.0,False,b ouacharaf|talavera cf|2022-23
2022-23,med,Lalo Aguilar,CD Leganés,"LB, RB",LB,Lateral,23.0,Spain,Spain,derecho,188,82,0,2029-06-30,2,34,0,0.0,False,lalo aguilar|cd leganes|2022-23
2025-26,att,M. Domínguez Carriles,Real Valladolid CF,"CF, RW",CF,Delantero,17.0,Spain,Spain,,0,0,0,,2,34,0,0.0,False,m dominguez carriles|real valladolid cf|2025-26
2021-22,def,Iñaki León,CD Coria,RB,RB,Lateral,26.0,Spain,Spain,derecho,0,0,0,2026-06-30,1,34,0,0.0,False,inaki leon|cd coria|2021-22
2023-24,att,C. Omoigui,Gimnàstic Tarragona,CF,CF,Delantero,31.0,Spain,"Spain, Nigeria",izquierdo,181,74,400000,2028-06-30,2,33,0,0.0,False,c omoigui|gimnastic tarragona|2023-24
2024-25,def,Pol Moreno,Goa,"RB, CB",RB,Lateral,31.0,Spain,Spain,derecho,188,80,500000,2026-05-31,2,33,0,0.0,False,pol moreno|goa|2024-25
2025-26,att,M. Malsa,CD Mirandés,"CF, LCMF, RWF",CF,Delantero,30.0,France,"France, Martinique",derecho,175,74,800000,2026-06-30,3,33,0,0.0,False,m malsa|cd mirandes|2025-26
2021-22,med,J. Mecerreyes,Real Unión,RDMF,RDMF,Mediocentro,25.0,Spain,Spain,derecho,183,70,200000,2026-06-30,1,32,0,0.0,False,j mecerreyes|real union|2021-22
2023-24,med,A. Guzmán,Puente Genil,LAMF,LAMF,Mediapunta,23.0,Spain,Spain,unknown,0,0,0,2026-06-30,1,32,0,0.0,False,a guzman|puente genil|2023-24
2021-22,def,Diego Sánchez,Sporting Gijón,LB,LB,Lateral,22.0,Spain,Spain,izquierdo,179,71,600000,2027-06-30,1,32,0,0.0,False,diego sanchez|sporting gijon|2021-22
2024-25,med,T. Rodríguez,Juventud,"RB, RW",RB,Lateral,29.0,Argentina,"Argentina, Chile",derecho,184,76,250000,2028-12-31,2,31,0,0.0,False,t rodriguez|juventud|2024-25
2022-23,att,Manu Garrido,Vizela,"CF, LCMF",CF,Delantero,25.0,Spain,Spain,derecho,190,87,150000,2027-06-30,3,31,0,0.13,False,manu garrido|vizela|2022-23
2023-24,med,Fabio Blanco,Vitória Guimarães,"LW, RW",LW,Extremo,21.0,Spain,Spain,derecho,179,71,300000,2029-06-30,2,31,0,0.0,False,fabio blanco|vitoria guimaraes|2023-24
2024-25,def,C. Eze,Real Avilés,RCB,RCB,Central,22.0,Nigeria,Nigeria,derecho,185,0,0,2028-06-30,1,31,0,0.0,False,c eze|real aviles|2024-25
2022-23,med,Neskes,Guadalajara,"RCMF, AMF",RCMF,Centrocampista,24.0,Spain,Spain,derecho,178,70,0,2026-06-30,3,31,0,0.0,False,neskes|guadalajara|2022-23
2024-25,med,Haitam Abaida,Málaga CF,RW,RW,Extremo,23.0,Spain,"Spain, Morocco",izquierdo,172,70,200000,2027-06-30,2,31,0,0.0,False,haitam abaida|malaga cf|2024-25
2021-22,med,Ander Zoilo,CD Tenerife,"LB, LWB",LB,Lateral,25.0,Spain,Spain,izquierdo,175,74,150000,2027-06-30,2,30,0,0.0,False,ander zoilo|cd tenerife|2021-22
2024-25,med,Luis Roldán,Unionistas de Salamanca,RCMF,RCMF,Centrocampista,22.0,Spain,Spain,,0,0,0,2027-06-30,1,30,0,0.0,True,luis roldan|unionistas de salamanca|2024-25
2024-25,def,Checo Martínez,Lorca Deportiva,LB,LB,Lateral,21.0,Spain,Spain,izquierdo,0,0,0,2027-06-30,1,30,0,0.0,True,checo martinez|lorca deportiva|2024-25
2024-25,def,J. Domingo Ponce,Albacete Balompié,RB,RB,Lateral,19.0,Spain,Spain,,0,0,0,2026-06-30,1,29,0,0.0,False,j domingo ponce|albacete balompie|2024-25
2023-24,def,S. Simič,Omonia Nicosia,RCB,RCB,Central,31.0,Czech Republic,"Czech Republic, Croatia",derecho,189,79,300000,2026-05-31,1,29,0,0.19,False,s simic|omonia nicosia|2023-24
2023-24,med,Salifo Caropitche,Guadalajara,"CF, RCMF",CF,Delantero,24.0,Guinea-Bissau,Guinea-Bissau,unknown,190,0,0,2026-06-30,2,29,0,0.0,True,salifo caropitche|guadalajara|2023-24
2025-26,med,E. Ortiz Prendes,Sporting Gijón,"LAMF, RAMF",LAMF,Mediapunta,21.0,Spain,Spain,unknown,0,0,0,,2,28,0,0.0,False,e ortiz prendes|sporting gijon|2025-26
2025-26,med,N. Riestra,Sporting Gijón,RCMF,RCMF,Centrocampista,18.0,Spain,Spain,,0,0,0,,1,28,0,0.0,False,n riestra|sporting gijon|2025-26
2023-24,med,Jony,,"CF, RW",CF,Delantero,34.0,Spain,Spain,izquierdo,179,76,200000,,2,28,0,0.0,False,jony||2023-24
2023-24,med,Iker Alday,Athletic Bilbao,RB,RB,Lateral,22.0,Spain,Spain,,0,0,0,2027-06-30,2,28,0,0.0,True,iker alday|athletic bilbao|2023-24
2023-24,med,S. Amallah,Real Valladolid CF,RCMF,RCMF,Centrocampista,28.0,Belgium,"Belgium, Morocco",derecho,185,81,1500000,2027-06-30,1,28,0,0.0,False,s amallah|real valladolid cf|2023-24
2021-22,med,Javier Avilés,Algeciras,"RAMF, LAMF, RW",RAMF,Mediapunta,28.0,Spain,Spain,derecho,181,72,250000,2026-06-30,3,28,0,0.04,False,javier aviles|algeciras|2021-22
2023-24,med,Álex Cardero,AEK Larnaca ,"RW, LCMF",RW,Extremo,22.0,Spain,Spain,derecho,0,0,200000,2028-06-30,3,28,1,0.1,True,alex cardero|aek larnaca|2023-24
2024-25,med,Iker Punzano,Ourense CF,LWB,LWB,Lateral,21.0,Spain,Spain,,186,77,0,2027-06-30,1,28,0,0.0,False,iker punzano|ourense cf|2024-25
2022-23,def,Carlos Jimenez,Levante UD,RB,RB,Lateral,17.0,Spain,Spain,unknown,0,0,0,,1,27,0,0.0,False,carlos jimenez|levante ud|2022-23
2021-22,att,L. Antonetti,Estrela Amadora,CF,CF,Delantero,22.0,Spain,"Spain, Puerto Rico",izquierdo,189,81,0,2028-06-30,2,27,0,0.3,False,l antonetti|estrela amadora|2021-22
